Invoice_id,Branch_id,Customer_id,Product_id,Date,Time,Payment_method,Rating
460-93-5834,A460-93-5834,Normal460-93-5834,p886,1/13/2019,10:03,Cash,5
325-89-4209,A325-89-4209,Member325-89-4209,p887,2/5/2019,19:42,Ewallet,6.7
884-80-6021,A884-80-6021,Member884-80-6021,p888,3/23/2019,13:14,Ewallet,9.5
137-74-8729,C137-74-8729,Normal137-74-8729,p889,3/13/2019,12:47,Ewallet,6.8
880-46-5796,A880-46-5796,Member880-46-5796,p890,3/17/2019,19:53,Ewallet,5.6
389-70-2397,C389-70-2397,Normal389-70-2397,p891,2/21/2019,10:26,Cash,7.2
114-35-5271,B114-35-5271,Normal114-35-5271,p892,2/7/2019,15:06,Cash,8.1
607-76-6216,C607-76-6216,Member607-76-6216,p893,3/2/2019,16:35,Credit card,8.6
715-20-1673,B715-20-1673,Normal715-20-1673,p894,3/6/2019,20:57,Cash,9.4
811-35-1094,B811-35-1094,Member811-35-1094,p895,2/6/2019,15:16,Credit card,8.9
699-88-1972,B699-88-1972,Normal699-88-1972,p896,1/28/2019,17:47,Credit card,4.2
781-84-8059,C781-84-8059,Normal781-84-8059,p897,1/18/2019,16:23,Ewallet,5
409-49-6995,C409-49-6995,Member409-49-6995,p898,2/5/2019,10:17,Cash,8.8
725-54-0677,C725-54-0677,Member725-54-0677,p899,3/2/2019,13:50,Cash,5.3
146-09-5432,A146-09-5432,Member146-09-5432,p900,2/9/2019,19:17,Ewallet,4.6
377-79-7592,C377-79-7592,Member377-79-7592,p901,1/14/2019,14:00,Credit card,7.5
509-10-0516,B509-10-0516,Normal509-10-0516,p902,2/9/2019,12:02,Ewallet,5.1
595-94-9924,A595-94-9924,Member595-94-9924,p903,3/26/2019,20:21,Credit card,4.2
865-41-9075,A865-41-9075,Normal865-41-9075,p904,1/28/2019,17:35,Cash,8.1
545-07-8534,C545-07-8534,Normal545-07-8534,p905,2/14/2019,12:42,Ewallet,6
118-62-1812,C118-62-1812,Member118-62-1812,p906,3/24/2019,17:56,Cash,7.9
450-42-3339,C450-42-3339,Normal450-42-3339,p907,2/9/2019,18:58,Credit card,8.8
851-98-3555,B851-98-3555,Normal851-98-3555,p908,3/24/2019,14:08,Credit card,6.6
186-71-5196,A186-71-5196,Member186-71-5196,p909,3/27/2019,16:30,Ewallet,6.2
624-01-8356,B624-01-8356,Normal624-01-8356,p910,1/27/2019,10:44,Credit card,4.2
313-66-9943,B313-66-9943,Member313-66-9943,p911,3/27/2019,20:29,Credit card,7.3
151-27-8496,C151-27-8496,Normal151-27-8496,p912,1/19/2019,11:43,Ewallet,8.6
453-33-6436,A453-33-6436,Normal453-33-6436,p913,2/7/2019,10:09,Cash,6.8
522-57-8364,A522-57-8364,Member522-57-8364,p914,1/31/2019,10:00,Ewallet,7.6
459-45-2396,A459-45-2396,Member459-45-2396,p915,2/25/2019,18:45,Cash,5.8
717-96-4189,C717-96-4189,Normal717-96-4189,p916,2/2/2019,12:40,Cash,4.1
722-13-2115,C722-13-2115,Member722-13-2115,p917,3/14/2019,15:36,Credit card,9.3
749-81-8133,A749-81-8133,Normal749-81-8133,p918,3/11/2019,12:04,Cash,6.8
777-67-2495,B777-67-2495,Normal777-67-2495,p919,2/22/2019,11:26,Ewallet,8.7
636-98-3364,B636-98-3364,Member636-98-3364,p920,3/2/2019,12:36,Ewallet,6.3
246-55-6923,C246-55-6923,Member246-55-6923,p921,3/10/2019,15:06,Credit card,5.1
181-82-6255,B181-82-6255,Normal181-82-6255,p922,2/8/2019,10:58,Cash,7
838-02-1821,C838-02-1821,Member838-02-1821,p923,2/22/2019,12:10,Credit card,5.2
887-42-0517,C887-42-0517,Normal887-42-0517,p924,1/10/2019,10:31,Credit card,6.6
457-12-0244,C457-12-0244,Member457-12-0244,p925,3/14/2019,13:49,Ewallet,6.5
226-34-0034,B226-34-0034,Normal226-34-0034,p926,1/10/2019,11:10,Ewallet,9
321-49-7382,B321-49-7382,Member321-49-7382,p927,2/15/2019,17:38,Credit card,5.2
397-25-8725,A397-25-8725,Member397-25-8725,p928,1/13/2019,17:54,Credit card,6.8
431-66-2305,B431-66-2305,Normal431-66-2305,p929,2/15/2019,20:51,Credit card,7.6
825-94-5922,B825-94-5922,Normal825-94-5922,p930,3/2/2019,19:26,Ewallet,7.2
641-62-7288,B641-62-7288,Normal641-62-7288,p931,3/24/2019,13:33,Ewallet,7.1
756-93-1854,C756-93-1854,Member756-93-1854,p932,2/2/2019,14:05,Credit card,9.5
243-55-8457,A243-55-8457,Normal243-55-8457,p933,2/27/2019,11:40,Ewallet,5.1
458-10-8612,C458-10-8612,Normal458-10-8612,p934,1/20/2019,12:27,Ewallet,7.6
501-61-1753,B501-61-1753,Normal501-61-1753,p935,1/3/2019,20:24,Ewallet,9.8
235-06-8510,C235-06-8510,Member235-06-8510,p936,1/24/2019,20:59,Ewallet,5.1
433-08-7822,C433-08-7822,Normal433-08-7822,p937,1/5/2019,19:48,Ewallet,7.5
361-85-2571,A361-85-2571,Normal361-85-2571,p938,3/30/2019,10:18,Cash,7.4
131-70-8179,A131-70-8179,Member131-70-8179,p939,2/17/2019,16:27,Cash,4.2
500-02-2261,C500-02-2261,Normal500-02-2261,p940,3/21/2019,17:04,Ewallet,5.9
720-72-2436,A720-72-2436,Normal720-72-2436,p941,3/2/2019,18:14,Ewallet,6.9
702-83-5291,C702-83-5291,Member702-83-5291,p942,3/27/2019,10:43,Cash,6.6
809-69-9497,A809-69-9497,Normal809-69-9497,p943,1/19/2019,19:30,Ewallet,5.7
449-16-6770,A449-16-6770,Normal449-16-6770,p944,2/19/2019,14:53,Credit card,5.3
333-23-2632,A333-23-2632,Member333-23-2632,p945,3/28/2019,20:14,Cash,4.2
489-82-1237,A489-82-1237,Normal489-82-1237,p946,1/5/2019,11:51,Credit card,7.3
859-97-6048,C859-97-6048,Member859-97-6048,p947,3/26/2019,14:13,Credit card,5.3
676-10-2200,B676-10-2200,Member676-10-2200,p948,2/3/2019,20:13,Ewallet,4.7
373-88-1424,C373-88-1424,Member373-88-1424,p949,2/6/2019,18:44,Ewallet,7.9
365-16-4334,B365-16-4334,Normal365-16-4334,p950,2/24/2019,14:26,Ewallet,8.9
503-21-4385,B503-21-4385,Member503-21-4385,p951,2/21/2019,12:40,Ewallet,9.3
305-89-2768,B305-89-2768,Member305-89-2768,p952,1/9/2019,18:43,Ewallet,4.7
574-80-1489,B574-80-1489,Member574-80-1489,p953,2/25/2019,13:22,Ewallet,8.7
784-08-0310,C784-08-0310,Member784-08-0310,p954,1/13/2019,13:58,Cash,7.6
200-40-6154,B200-40-6154,Member200-40-6154,p955,2/9/2019,11:45,Cash,5.7
846-10-0341,A846-10-0341,Normal846-10-0341,p956,1/6/2019,11:51,Cash,6.8
577-34-7579,C577-34-7579,Member577-34-7579,p957,1/10/2019,17:16,Cash,5.4
430-02-3888,B430-02-3888,Normal430-02-3888,p958,2/7/2019,15:55,Cash,7.1
867-47-1948,C867-47-1948,Normal867-47-1948,p959,1/9/2019,12:07,Cash,7.8
384-59-6655,A384-59-6655,Member384-59-6655,p960,2/19/2019,15:07,Cash,8.4
256-58-3609,C256-58-3609,Member256-58-3609,p961,3/18/2019,15:29,Cash,9.8
324-92-3863,A324-92-3863,Member324-92-3863,p962,2/5/2019,18:45,Cash,9.8
593-08-5916,A593-08-5916,Normal593-08-5916,p963,3/19/2019,15:23,Credit card,7.4
364-34-2972,C364-34-2972,Member364-34-2972,p964,3/30/2019,20:37,Cash,6.7
794-42-3736,B794-42-3736,Normal794-42-3736,p965,1/26/2019,14:41,Credit card,6.4
172-42-8274,B172-42-8274,Normal172-42-8274,p966,3/2/2019,18:18,Credit card,5.8
558-60-5016,A558-60-5016,Normal558-60-5016,p967,3/4/2019,15:27,Ewallet,7.2
195-06-0432,A195-06-0432,Member195-06-0432,p968,1/13/2019,12:55,Credit card,9.3
605-03-2706,A605-03-2706,Normal605-03-2706,p969,3/25/2019,18:02,Cash,9.5
214-30-2776,B214-30-2776,Member214-30-2776,p970,3/11/2019,19:44,Credit card,9
746-04-1077,B746-04-1077,Member746-04-1077,p971,1/1/2019,11:36,Credit card,9
448-34-8700,B448-34-8700,Member448-34-8700,p972,2/10/2019,13:51,Ewallet,6.7
452-04-8808,B452-04-8808,Normal452-04-8808,p973,1/26/2019,15:17,Cash,5.5
531-56-4728,A531-56-4728,Normal531-56-4728,p974,2/11/2019,15:29,Cash,5.4
744-82-9138,C744-82-9138,Normal744-82-9138,p975,2/7/2019,17:59,Cash,8.2
883-69-1285,B883-69-1285,Member883-69-1285,p976,3/6/2019,11:55,Credit card,7
221-25-5073,A221-25-5073,Normal221-25-5073,p977,3/4/2019,10:39,Cash,8.5
518-71-6847,B518-71-6847,Member518-71-6847,p978,2/26/2019,15:10,Ewallet,4.9
156-20-0370,B156-20-0370,Normal156-20-0370,p979,3/10/2019,18:10,Credit card,5.1
151-33-7434,B151-33-7434,Normal151-33-7434,p980,2/4/2019,20:43,Credit card,6.5
728-47-9078,C728-47-9078,Member728-47-9078,p981,1/19/2019,12:46,Cash,9.8
809-46-1866,A809-46-1866,Normal809-46-1866,p982,1/23/2019,17:44,Cash,8.4
139-32-4183,A139-32-4183,Member139-32-4183,p983,3/14/2019,14:19,Ewallet,7.4
148-41-7930,C148-41-7930,Normal148-41-7930,p984,1/23/2019,10:33,Cash,6.1
189-40-5216,C189-40-5216,Normal189-40-5216,p985,1/9/2019,11:40,Cash,6
374-38-5555,B374-38-5555,Normal374-38-5555,p986,2/7/2019,19:30,Ewallet,8.5
764-44-8999,B764-44-8999,Normal764-44-8999,p987,2/18/2019,14:42,Ewallet,4.3
552-44-5977,B552-44-5977,Member552-44-5977,p988,1/3/2019,19:08,Credit card,6.2
267-62-7380,C267-62-7380,Member267-62-7380,p989,3/29/2019,19:12,Ewallet,4.3
430-53-4718,B430-53-4718,Member430-53-4718,p990,1/28/2019,15:46,Credit card,8.4
886-18-2897,A886-18-2897,Normal886-18-2897,p991,3/22/2019,19:06,Credit card,4.5
602-16-6955,B602-16-6955,Normal602-16-6955,p992,1/24/2019,18:10,Ewallet,6
745-74-0715,A745-74-0715,Normal745-74-0715,p993,3/10/2019,20:46,Ewallet,8.8
690-01-6631,B690-01-6631,Normal690-01-6631,p994,2/22/2019,18:35,Ewallet,6.6
652-49-6720,C652-49-6720,Member652-49-6720,p995,2/18/2019,11:40,Ewallet,5.9
233-67-5758,C233-67-5758,Normal233-67-5758,p996,1/29/2019,13:46,Ewallet,6.2
303-96-2227,B303-96-2227,Normal303-96-2227,p997,3/2/2019,17:16,Ewallet,4.4
727-02-1313,A727-02-1313,Member727-02-1313,p998,2/9/2019,13:22,Cash,7.7
347-56-2442,A347-56-2442,Normal347-56-2442,p999,2/22/2019,15:33,Cash,4.1
849-09-3807,A849-09-3807,Member849-09-3807,p1000,2/18/2019,13:28,Cash,6.6
